date,S&P/ASX 200 (Australia),CAC 40 (Francia),Colcap (Colombia),DAX (Alemania),Hang Seng (Hong Kong),Hang Seng Tech (Hong Kong),Bovespa (Brasil),Dow Jones (US),IPSA (Chile),Kospi Index (Corea),Merval (Argentina),Mexbol (Mexico),MSCI EM Small Cap,MSCI EM LatAm,Nasdaq 100 (US),Nifty 50 (India),Nikkei 225 (Japon),Russell 2000 (US),CSI 300 (China),Swiss Market (Suiza),SMLLBV (Brasil),BVL (Peru),S&P 500 (US),Stoxx Europe 600,Topix Index (Japon),FTSE 100 (UK)
2021-06-10,18.3478,18.0791,11.739,15.7153,13.4916,45.2507,10.4163,20.0262,12.5969,12.6321,9.3163,15.3266,15.3131,10.6337,27.835,22.0437,18.1844,32.3412,15.5867,19.7158,27.44,12.5757,22.3304,17.9768,16.4657,14.1257
2021-06-11,18.3549,18.2029,11.7202,15.8406,13.5387,45.4401,10.3671,20.0297,12.7477,12.7103,8.9352,15.4357,15.3296,10.6132,27.9123,22.1339,18.1438,32.656,15.4555,19.7648,27.0562,12.4529,22.3711,18.084,16.4206,14.2598
2021-06-12,,,,,,,,,,12.7103,,,,,,22.1276,,,,,,,,,,
2021-06-13,,,,,,,,,,12.708,,,,,,22.1276,,,,,,,,,,
2021-06-14,18.3397,18.1915,11.8215,15.7854,13.5419,45.5206,10.3647,19.9785,12.8955,12.7207,9.109,15.4216,15.3687,10.619,28.1696,22.1403,18.2781,32.3813,15.4469,19.754,30.2921,12.2714,22.4045,18.0853,16.4748,14.2508
2021-06-15,18.4772,18.256,11.7325,15.8374,13.4382,45.3383,10.3655,19.9015,12.7561,12.7404,9.1463,15.3764,15.3426,10.5506,27.9726,22.2191,18.7909,32.2029,16.1268,19.8091,30.2246,11.7504,22.3519,18.1015,16.7158,14.3228
2021-06-16,18.5026,18.2742,11.6757,15.8007,13.3544,44.5893,10.2473,19.7322,12.7474,12.816,9.1721,15.178,15.2112,10.4176,27.8767,22.0732,18.6848,31.9763,15.8487,19.9061,30.1586,11.5507,22.2217,18.1395,16.6741,14.3448
2021-06-17,18.3187,18.2504,11.6556,15.8193,13.4174,45.0901,10.1336,19.6178,12.6486,12.7566,8.9796,15.0187,15.1553,10.3266,28.2521,21.9452,18.4989,31.5507,15.8963,19.906,29.9169,11.427,22.2059,18.0772,16.5477,14.2322
2021-06-18,18.2518,17.9738,11.818,15.5281,13.5339,46.0238,10.1886,19.307,12.4884,12.7495,8.7879,15.0402,15.0894,10.2987,28.0227,21.9339,18.4381,30.8601,15.8934,19.69,30.0186,11.3504,21.9013,17.7698,16.3904,13.891
2021-06-19,,,,,,,,,,12.7495,,,,,,21.922,,,,,,,,,,
2021-06-20,,,,,,,,,,12.7493,,,,,,21.924,,,,,,,,,,
2021-06-21,17.9839,18.0634,11.7182,15.6768,13.4093,45.6341,10.1345,19.6363,12.3774,12.6411,8.7073,15.0294,14.9779,10.2111,28.2017,22.0343,17.8082,31.526,15.846,19.707,30.111,11.1465,22.1697,17.9399,15.9809,13.6825
2021-06-22,18.1864,18.0588,11.6831,15.707,13.3042,44.8023,10.0924,19.6093,12.484,12.7245,9.5755,14.9003,15.0732,10.2815,28.465,22.0689,18.4094,31.8359,15.9412,19.6315,29.5214,11.0845,22.2659,17.8805,16.6163,13.7223
2021-06-23,18.0427,17.8438,11.7337,15.5266,13.5754,46.0224,10.0652,19.5701,12.5088,12.7662,9.5224,14.9157,15.1402,10.4268,28.4733,21.9446,18.408,31.9011,16.0291,19.5664,29.5018,11.1167,22.2397,17.7224,16.4934,13.6485
2021-06-24,17.923,18.0596,12.0447,15.6577,13.592,46.1421,10.1311,19.7181,12.6509,12.8011,9.5744,15.0297,15.2588,10.4547,28.6548,22.0506,18.4185,32.1847,16.0491,19.7178,29.5428,11.1262,22.3573,17.8704,16.4884,13.7072
2021-06-25,18.0231,18.052,12.095,15.6448,13.7865,47.2336,9.9479,19.8513,12.4267,12.853,9.2629,15.0382,15.3119,10.3687,28.6095,22.1382,18.5123,32.2227,16.3296,19.7329,29.0116,11.2001,22.4314,17.8889,16.5134,13.7467
2021-06-26,,,,,,,,,,12.853,,,,,,22.12,,,,,,,,,,
2021-06-27,,,,,,,,,,12.8484,,,,,,22.104,,,,,,,,,,
2021-06-28,17.9489,17.8554,11.8745,15.5323,13.775,47.5144,9.9737,19.764,12.3884,12.7951,9.1102,14.8819,15.2736,10.2539,28.9667,22.0236,18.5125,36.8883,16.3913,19.7453,28.1167,10.9618,22.4763,17.7412,16.5509,13.5152
2021-06-29,17.8539,17.8346,11.7432,15.6993,13.66,47.1057,9.9711,19.7821,12.2977,12.7162,8.9275,14.8774,15.2419,10.221,29.0583,21.9459,18.3334,36.7059,16.197,19.77,27.9217,10.955,22.4806,17.7787,16.3675,13.4798
2021-06-30,17.8791,17.6412,11.6389,15.5379,13.5698,46.8964,9.9287,19.8955,12.3035,12.7244,8.8705,14.9091,15.2899,10.1604,28.9961,21.9438,18.3226,36.6551,16.2841,19.5906,28.0324,10.8651,22.4934,17.6226,16.0375,13.3588
2021-07-01,17.7444,17.7601,11.7474,15.5967,13.5753,47.0071,9.7973,19.9331,12.3502,12.6384,8.8012,14.9813,15.1813,10.0491,28.9624,21.8805,18.2526,36.867,16.3021,19.6164,27.7811,10.7604,22.5968,17.7008,15.9908,13.4475
2021-07-02,17.8276,17.7655,12.1103,15.6414,13.3385,45.5064,9.9405,20.0189,12.2337,12.6295,8.9225,14.9374,15.1596,10.1199,29.2928,21.9416,18.2804,36.4959,15.83,19.6963,28.108,10.8291,22.7578,17.7258,16.1273,13.4056
2021-07-03,,,,,,,,,,12.6295,,,,,,21.9418,,,,,,,,,,
2021-07-04,,,,,,,,,,12.6288,,,,,,21.942,,,,,,,,,,
2021-07-05,17.7889,17.7872,12.0898,15.6613,13.2563,44.5132,9.8668,20.0248,12.1037,12.6508,9.1283,15.0298,15.2815,10.1146,29.2987,22.0947,18.1586,36.5368,15.8244,19.734,28.3065,11.1978,22.7584,17.7922,16.0388,13.4885
2021-07-06,17.6526,17.5874,11.911,15.4935,13.2229,44.1596,9.722,19.8698,11.7574,12.7206,8.848,14.8623,15.2101,9.9768,29.4122,22.0846,18.1975,36.1254,15.8134,19.7112,27.9024,11.0736,22.6925,17.6786,16.0884,13.331
2021-07-07,17.7598,17.5828,12.0673,15.6896,13.1582,43.872,9.8134,19.8865,11.7815,12.5927,8.8627,14.7687,15.1903,10.0464,29.4586,22.123,18.0239,35.7514,15.9711,19.8419,27.7736,11.003,22.7596,17.7585,15.9535,13.3435
2021-07-08,17.5828,17.2474,12.0588,15.4263,12.8237,42.8905,9.6281,19.7259,11.7239,12.4076,8.7023,14.6444,15.0691,9.8512,29.2916,21.9165,17.8674,35.3999,15.7649,19.618,27.3765,10.8732,22.5597,17.4373,15.817,13.0347
2021-07-09,17.4378,17.5453,12.2295,15.6512,12.9109,43.5134,9.6276,19.9691,11.9186,12.2507,8.7023,14.7054,15.0965,10.0083,29.4875,21.897,17.7419,36.2969,15.6867,19.7673,27.2017,11.05,22.8152,17.6434,15.742,13.2188
2021-07-10,,,,,,,,,,12.2511,,,,,,21.9016,,,,,,,,,,
2021-07-11,,,,,,,,,,12.252,,,,,,21.9094,,,,,,,,,,
2021-07-12,17.4334,17.6376,12.2803,15.6876,13.0151,44.0461,9.7502,19.9899,11.9106,12.3547,9.1042,14.6544,15.2952,10.0231,29.5873,21.9079,18.127,36.174,15.8651,19.7799,27.6209,10.8476,22.8711,17.7446,16.097,13.2589
2021-07-13,17.3819,17.6504,12.2352,15.6775,13.2215,44.89,9.7692,19.5973,11.7685,12.4998,9.4261,14.449,15.326,10.0559,29.5686,22.0945,18.2152,35.4541,15.8558,19.554,28.0136,10.8222,22.7347,17.692,16.2089,13.1948
2021-07-14,17.4493,17.5146,12.1432,15.6527,13.1359,45.7072,9.7319,19.5385,11.6038,12.459,9.348,14.523,15.4233,10.0287,29.6123,22.1535,18.1632,34.7945,15.6735,19.5282,28.1068,10.6391,22.6953,17.6487,16.1848,13.1312
2021-07-15,17.343,17.3354,11.7833,15.4939,13.1827,45.6638,9.6814,19.5086,11.6421,12.5532,9.2668,14.8535,15.5339,9.969,29.3923,22.2528,17.9326,34.5936,15.8686,19.1971,28.3249,10.6751,22.5651,17.4396,15.9917,12.9465
2021-07-16,17.3864,17.1376,11.7357,15.4101,13.1892,45.4262,9.5638,19.3236,11.707,12.5011,9.1928,14.8142,15.52,9.8939,29.1622,22.3054,17.7437,33.9688,15.6863,18.9991,27.8616,10.5315,22.3698,17.3458,15.9023,12.9238
2021-07-17,,,,,,,,,,12.5013,,,,,,22.3041,,,,,,,,,,
2021-07-18,,,,,,,,,,12.492,,,,,,22.311,,,,,,,,,,
2021-07-19,17.1432,16.6904,11.4044,15.0026,13.1468,43.0986,9.4547,18.8983,11.9219,12.3172,9.0784,14.4634,15.3458,9.6882,28.8952,22.0397,17.5795,33.4273,15.7303,18.7597,27.6407,10.5168,21.9963,16.9389,15.6917,12.5577
2021-07-20,17.0459,16.8134,11.4829,15.0743,13.0442,42.6464,9.4334,19.1824,11.7596,12.2667,9.5977,14.3397,15.2215,9.5663,29.2342,21.8613,17.411,34.3396,15.7145,18.9077,28.0347,10.6886,22.3077,17.0339,15.539,12.6099
2021-07-21,17.1301,17.1091,11.6075,15.193,13.0161,42.5948,9.4572,19.3418,11.7238,12.1147,9.9303,14.5152,15.4079,9.7087,29.5155,21.8702,17.4947,34.7368,15.8282,18.9957,28.2635,10.8582,22.4196,17.2832,15.6566,12.8906
2021-07-22,17.3059,17.1375,11.6121,15.1959,13.2496,43.1624,9.5068,19.2929,11.8053,12.3625,10.4563,14.5618,15.5526,9.7759,29.6887,22.1786,17.4947,34.0886,15.8466,18.8401,28.291,10.8931,22.3977,17.3241,15.6566,12.8259
2021-07-23,17.2812,17.3364,11.6385,15.2984,13.0725,42.1339,9.359,19.3819,11.5193,12.3041,10.2899,14.5346,15.5053,9.6636,30.05,22.2621,17.4947,34.143,15.6483,19.0151,28.0797,10.749,22.613,17.4731,15.6566,12.9085
2021-07-24,,,,,,,,,,12.3047,,,,,,22.2366,,,,,,,,,,
2021-07-25,,,,,,,,,,12.3451,,,,,,22.3136,,,,,,,,,,
2021-07-26,17.3277,17.333,11.6336,15.2497,12.5302,39.2558,9.3977,19.3653,11.378,12.2365,11.2704,14.688,15.4595,9.6193,30.0317,22.514,17.651,34.1426,15.1252,18.8919,27.464,10.8884,22.6154,17.4405,15.8086,12.9113
2021-07-27,17.3733,17.0856,11.5658,15.1581,12.049,36.2647,9.3,19.1816,11.3299,12.2071,11.3441,14.7006,15.3098,9.634,29.1544,22.5175,17.7184,33.5152,14.5981,18.8347,26.893,10.7954,22.3161,17.3196,15.897,12.8941
2021-07-28,17.2235,17.2454,11.3731,15.1806,12.2297,36.8583,9.4101,19.0393,11.4534,12.5596,11.45,14.8023,15.2007,9.6525,28.9455,22.4687,17.4497,33.8235,14.6214,18.9157,26.8496,10.7009,22.1705,17.3885,15.712,12.8977
2021-07-29,17.3385,17.2163,11.4012,15.1943,12.6193,39.7297,9.4009,19.01,11.7441,12.4885,12.0654,14.8461,15.4107,9.7339,28.8699,22.5759,17.5112,33.74,14.9446,19.716,27.3527,10.6946,22.168,17.446,15.679,12.9753
2021-07-30,17.2766,16.9379,11.3077,15.0337,12.4425,38.6971,9.1148,18.9159,11.7295,12.1829,11.7925,14.4895,15.2489,9.4173,28.666,22.5571,17.1099,33.0892,14.813,20.0663,26.7165,9.977,22.0185,17.2887,15.3797,12.7744
2021-07-31,,,,,,,,,,12.1831,,,,,,22.5575,,,,,,,,,,
2021-08-01,,,,,,,,,,12.187,,,,,,22.5529,,,,,,,,,,
2021-08-02,17.5242,16.781,11.1836,15.031,12.5426,38.8483,9.1435,18.8303,11.686,12.2382,10.4615,14.4643,15.3593,9.4119,28.6235,22.7494,17.3938,32.7486,15.1775,19.8592,27.1475,10.028,21.922,17.2548,15.6107,12.824
2021-08-03,17.5041,16.7359,11.0333,14.9892,12.5316,38.5817,9.237,18.9849,11.6097,12.2971,10.508,14.6809,15.2997,9.4772,28.8011,23.078,17.2142,32.7,15.1818,19.985,27.3212,9.9914,22.0778,17.2366,15.4146,12.8482
2021-08-04,17.5671,16.4176,10.9998,15.0704,12.5863,39.6872,9.0795,18.7966,11.5806,12.4494,10.3182,14.519,15.2996,9.457,28.8107,23.2649,17.012,32.2549,15.3342,19.9903,26.8387,9.8899,21.9578,17.2001,15.1236,12.8239
2021-08-05,17.6025,16.4391,10.875,15.0452,12.4972,38.8048,9.0467,18.9418,11.9064,12.4218,10.4963,14.4811,15.3251,9.4406,28.8785,23.311,16.9938,32.6625,15.2534,20.0131,27.324,9.8674,22.0631,17.202,15.1243,12.7803
2021-08-06,17.6444,16.4576,10.8423,15.0475,12.4801,37.3471,9.1242,18.979,11.8356,12.3533,10.471,14.4573,15.2456,9.3594,28.7133,23.2204,16.9952,32.5564,15.1701,19.9577,27.5224,10.101,22.0799,17.1579,15.0997,12.7544
2021-08-07,,,,,,,,,,12.3536,,,,,,23.2133,,,,,,,,,,
2021-08-08,,,,,,,,,,12.36,,,,,,23.2072,,,,,,,,,,
2021-08-09,17.56,16.3742,10.6941,14.9523,12.5057,36.9491,9.0645,18.9208,11.6983,12.5396,10.7784,14.348,15.1189,9.3505,28.7631,23.2328,16.9949,32.2837,15.3653,20.1262,28.0418,9.2639,22.0324,17.1119,15.0993,12.7677
2021-08-10,17.582,16.3235,10.7593,14.9513,12.657,37.9519,8.9914,18.9981,12.0606,12.4241,11.2097,14.3766,15.0552,9.3978,28.6227,23.2815,16.3198,32.3641,15.5508,20.1606,27.894,9.1994,22.0419,17.1374,14.8439,12.8087
2021-08-11,17.6938,16.4082,10.9476,14.9877,12.695,37.4049,8.9425,19.1101,12.0887,12.3265,12.4274,14.4462,14.9706,9.4308,28.5698,23.279,16.4179,32.6258,15.4593,20.2186,27.3834,9.1979,22.0859,17.2029,14.9778,12.9109
2021-08-12,17.7935,16.4588,10.6113,15.0519,12.6219,36.737,8.8755,19.091,12.0921,12.2329,12.3776,14.3307,15.0541,9.3297,28.6912,23.4129,16.3355,32.5399,15.3244,20.2411,26.4227,9.6476,22.1421,17.2134,14.9268,12.8352
2021-08-13,17.8749,16.4436,10.6237,15.0725,12.5529,35.9841,8.9143,19.1092,12.1731,12.1843,12.1116,14.4958,14.897,9.4194,28.7847,23.5814,16.4801,32.2715,15.236,20.3505,26.2165,9.5862,22.1783,17.2384,15.0183,12.8795
2021-08-14,,,,,,,,,,12.1838,,,,,,23.5684,,,,,,,,,,
2021-08-15,,,,,,,,,,12.1851,,,,,,23.4962,,,,,,,,,,
2021-08-16,17.8359,16.2989,10.6275,15.004,12.4316,35.1206,8.7597,19.1398,11.7789,12.1839,12.566,14.429,14.8445,9.2966,28.7932,23.531,16.1583,31.9953,15.1656,20.292,26.7422,9.6885,22.2282,17.1379,14.7622,12.7722
2021-08-17,17.6616,16.2416,10.9114,14.9802,12.2032,34.1822,8.6124,18.9596,11.764,12.0537,12.346,14.517,14.6181,9.1832,28.5301,23.5999,16.0134,31.6523,14.8264,20.3687,26.0144,9.4222,22.06,17.1174,14.6104,12.8041
2021-08-18,17.5055,16.1211,11.1069,15.0193,12.2753,34.3498,8.4995,18.7565,11.8142,12.1194,12.1775,14.6332,14.7316,9.1197,28.1916,23.5794,16.1035,31.4386,14.9981,20.4453,26.174,9.1267,21.7871,17.1396,14.6668,12.7736
2021-08-19,17.4312,15.723,10.7985,14.8226,12.0198,33.467,8.5335,18.6924,11.6641,11.8821,12.0932,14.3265,14.4946,8.9363,28.3079,23.582,15.9273,30.9555,14.9111,20.2106,26.8428,8.8632,21.8038,16.8584,14.3951,12.557
2021-08-20,17.4112,15.7753,10.774,14.8524,11.7834,32.7263,8.5868,18.8117,11.7685,11.7685,14.2904,14.4094,14.4171,9.0504,28.5959,23.405,15.7842,31.4914,14.6403,20.2205,26.8146,8.9156,21.9734,16.9033,14.2746,12.5278
2021-08-21,,,,,,,,,,11.7685,,,,,,23.405,,,,,,,,,,
2021-08-22,,,,,,,,,,11.7676,,,,,,23.405,,,,,,,,,,
2021-08-23,17.0694,15.9203,10.8586,14.8959,11.9044,33.5036,8.5678,18.9267,11.8873,11.8238,15.4104,14.5187,14.6081,9.1493,29.014,23.4546,16.0587,32.1404,14.8439,20.3422,26.7073,9.2552,22.162,16.9722,14.539,12.4897
2021-08-24,17.0102,15.8759,10.8071,14.9462,12.204,35.9935,8.7484,18.9429,11.6813,11.9943,16.0818,14.4921,14.8304,9.2786,29.0966,23.6382,16.1906,32.4305,15.0515,20.2756,27.4864,9.7425,22.1966,16.9678,14.6556,12.5197
2021-08-25,17.1032,15.9065,10.8176,14.9016,12.1609,37.554,8.8099,19.0112,11.8945,12.0331,16.7097,14.5938,14.9508,9.3898,29.132,23.6511,16.1827,32.5007,15.0824,20.1487,27.8233,9.734,22.251,16.9623,14.6745,12.5482
2021-08-26,17.1998,15.8799,10.6517,14.847,12.0341,36.4881,8.6372,18.9064,11.8168,11.9546,16.6124,14.5734,14.9094,9.2411,29.1158,23.6543,16.3633,32.1086,14.7967,20.1807,26.9439,9.48,22.0133,16.9084,14.7286,12.5017
2021-08-27,17.2489,15.9271,10.7586,14.8921,12.0606,36.3331,8.7718,19.0353,11.7649,11.9676,17.0214,14.628,15.0086,9.3814,29.4171,23.7684,16.2719,33.1115,14.9454,20.2821,27.1299,9.7939,22.205,16.982,14.6487,12.5486
2021-08-28,,,,,,,,,,11.9673,,,,,,23.7684,,,,,,,,,,
2021-08-29,,,,,,,,,,11.9682,,,,,,23.7684,,,,,,,,,,
2021-08-30,17.2988,15.923,10.671,14.9243,12.12,36.9396,8.7028,19.0073,12.0244,11.9905,17.7901,14.8278,15.204,9.3913,29.7507,24.0928,16.3365,32.9188,15.0474,20.2388,26.1125,9.7732,22.3217,16.9957,14.807,12.5523
2021-08-31,17.3701,15.9125,10.6585,14.8811,12.2594,38.4993,8.6293,18.9856,11.998,12.2102,17.7427,15.0366,15.2864,9.4025,29.7152,24.393,16.5056,32.9541,15.0663,20.2045,25.4902,9.8813,22.2937,16.9303,14.8889,12.4803
2021-09-01,17.3812,16.1227,10.5869,14.8759,12.2976,38.9929,8.6777,18.9616,11.894,12.2406,17.3649,14.7573,15.2982,9.3623,29.7882,24.2806,16.7204,33.4854,15.2635,20.2393,25.5507,9.8171,22.3019,17.0369,15.0428,12.5483
2021-09-02,17.197,16.1354,10.6968,14.9095,12.3296,39.6764,8.4455,19.032,11.9179,12.1205,17.3175,14.7162,15.3258,9.2137,29.8444,24.5111,16.7692,33.7184,15.2521,20.239,24.9322,9.7567,22.3754,17.109,15.0585,12.6126
2021-09-03,17.2908,15.9704,10.66,14.8599,12.2362,39.2215,8.4705,18.9804,12.1707,12.2144,17.0546,14.6464,15.412,9.2381,29.9325,24.6405,17.1008,33.5273,15.1729,20.1228,24.9656,9.8557,22.3688,17.0128,15.3205,12.5736
2021-09-04,,,,,,,,,,12.2144,,,,,,24.6405,,,,,,,,,,
2021-09-05,,,,,,,,,,12.2149,,,,,,24.642,,,,,,,,,,
2021-09-06,17.2908,16.1018,10.6568,14.9889,13.0102,48.121,8.2734,18.9804,11.7517,12.2002,17.7332,14.7959,15.4176,9.2682,29.9308,24.7183,17.4135,33.5251,15.4362,20.2361,25.6223,9.849,22.3689,17.1515,15.521,12.7174
2021-09-07,17.2862,16.0476,10.6065,14.9176,13.0982,48.9512,8.2667,18.8368,11.3366,12.1169,13.4546,14.6781,15.3129,9.2098,29.9659,24.696,17.462,34.0304,15.6162,20.0232,25.6173,9.8085,22.2896,17.0423,15.6435,12.5755
2021-09-08,17.213,15.9063,10.6067,14.7002,13.081,48.8711,7.958,18.8049,11.2558,12.0186,13.1154,14.5234,15.0888,8.914,29.8413,24.7007,17.6009,33.6549,15.5582,19.776,24.5364,9.6925,22.2607,16.8558,15.7579,12.4791
2021-09-09,16.8891,15.9698,10.5177,14.7101,12.7988,46.6459,8.0046,18.7191,11.294,11.8139,13.0757,14.5182,15.0413,8.9499,29.7219,24.731,17.5103,33.6382,15.5626,19.6492,20.8774,9.7698,22.1603,16.8471,15.6349,12.3731
2021-09-10,17.0609,15.9094,10.4924,14.6967,13.0552,48.0118,7.9697,18.5742,11.4616,11.8606,12.9157,14.5653,15.094,8.9662,29.4915,24.731,17.7244,33.3074,15.7059,19.5503,20.8662,9.8767,21.9945,16.8032,15.8313,12.3801
2021-09-11,,,,,,,,,,11.8606,,,,,,24.731,,,,,,,,,,
2021-09-12,,,,,,,,,,11.8632,,,,,,24.7321,,,,,,,,,,
2021-09-13,17.1115,15.9265,10.4747,14.7969,12.8668,46.9298,8.1438,18.7148,11.5114,11.8727,13.8227,14.5019,15.1126,9.12,29.5384,24.7121,17.7735,33.4915,15.6263,19.5261,21.5339,10.0883,22.0642,16.8555,15.8866,12.4442
2021-09-14,17.1257,15.8284,10.4526,14.7917,12.7067,46.4853,8.147,18.5623,11.5824,11.9639,13.5942,14.5633,15.1998,9.1029,29.4985,24.7476,17.8818,33.0164,15.4022,19.6033,21.5595,10.0175,22.0594,16.8392,16.0422,12.388
2021-09-15,17.0858,15.6428,10.5517,14.7004,12.4624,45.0326,7.9621,18.6841,11.697,11.9831,13.4416,14.6735,15.2024,8.9643,29.7076,24.9466,17.8003,33.3486,15.2419,19.3763,21.2907,10.0717,22.2426,16.6906,15.8839,12.3545
2021-09-16,17.1845,15.697,10.5652,14.7127,12.3244,44.5315,7.8422,18.6559,11.7079,11.9171,12.93,14.7509,15.168,8.9233,29.7685,25.1704,17.6713,33.2911,15.0518,19.4147,21.1224,9.805,22.2199,16.7385,15.8302,12.3463
2021-09-17,17.0496,15.5512,10.5458,14.5598,12.4565,46.1197,7.7077,18.5726,11.4473,11.9713,13.4049,14.506,15.0697,8.7321,29.4178,25.1042,17.718,33.3347,15.1597,19.2616,20.8585,9.848,22.0204,16.5925,15.8031,12.2102
2021-09-18,,,,,,,,,,11.9713,,,,,,25.1042,,,,,,,,,,
2021-09-19,,,,,,,,,,11.9713,,,,,,25.1042,,,,,,,,,,
2021-09-20,16.7774,15.4236,10.4153,15.2183,12.0506,44.8711,7.545,18.2469,10.996,11.9717,12.346,14.1863,14.826,8.6267,28.8492,24.8263,17.7178,33.7931,15.161,18.8327,20.2058,9.5793,21.622,16.2934,15.8027,12.0114
2021-09-21,16.8434,15.4758,10.3701,15.4431,12.1127,44.6486,7.669,18.2206,11.0364,11.9717,12.3989,14.2815,14.8799,8.6558,28.8922,25.0644,17.3288,33.8295,15.1941,18.909,20.713,9.668,21.6141,16.4316,15.5423,12.1396
2021-09-22,16.8499,15.6648,10.3056,15.5984,12.1126,44.6397,7.8134,18.4037,11.223,11.9604,12.9943,14.4813,14.9629,8.9118,29.1769,25.0206,17.217,34.4307,15.0852,18.9983,21.529,9.7896,21.8226,16.6463,15.3921,12.3017
2021-09-23,17.059,15.8198,10.2543,15.7517,12.2479,45.0495,7.82,18.7106,11.266,12.0326,12.9666,14.5164,15.0922,8.8766,29.4431,25.4161,17.2169,35.0697,15.1805,19.1617,21.8002,9.8782,22.0885,16.8073,15.3918,12.3055
2021-09-24,16.9915,15.6626,10.2327,15.6457,12.0865,44.0846,7.7133,18.7421,11.1695,12.0151,12.8318,14.4187,15.0336,8.716,29.4675,25.4602,17.5809,34.9365,15.182,18.9513,21.7584,9.9232,22.1323,16.6519,15.7481,12.2383
2021-09-25,,,,,,,,,,12.0151,,,,,,25.4589,,,,,,,,,,
2021-09-26,,,,,,,,,,12.014,,,,,,25.4589,,,,,,,,,,
2021-09-27,17.1021,15.6833,10.5408,15.7035,12.1049,43.7053,7.7243,18.7758,11.0398,12.0426,13.2049,14.5766,14.9354,8.7844,29.1395,25.4599,17.5838,35.4637,15.2753,18.7482,21.1087,10.0944,22.0412,16.6154,15.7326,12.2727
2021-09-28,16.8089,15.3437,10.4707,15.3709,12.2566,44.6477,7.5074,18.4671,10.9225,11.9004,13.9198,14.3371,14.7461,8.541,28.3365,25.3143,17.5474,34.6083,15.2985,18.3898,20.3263,10.069,21.598,16.2536,15.6994,12.1505
2021-09-29,16.6461,15.4092,10.5457,15.4863,12.3432,44.3361,7.5984,18.5136,10.1508,11.7459,14.1174,14.3751,14.6434,8.5967,28.3095,25.2523,17.1729,34.528,15.1464,18.5672,20.6323,10.0324,21.6364,16.3427,15.365,12.2419
2021-09-30,16.9478,15.3191,10.561,15.3678,12.2991,43.7807,7.5997,18.2103,10.2286,11.7833,14.2608,14.4807,14.7054,8.5987,28.1864,25.1094,17.1132,34.2142,15.2448,18.6039,20.6555,9.9004,21.3704,16.3136,15.281,12.1886
2021-10-01,16.7068,15.3205,10.6253,15.2644,12.3005,43.7785,7.7297,18.4655,10.1367,11.5918,14.2887,14.3886,14.6223,8.689,28.3828,25.0162,16.8507,34.8224,15.2453,18.5142,21.1792,9.9625,21.6155,16.2338,14.9535,12.11
2021-10-02,,,,,,,,,,11.5915,,,,,,25.0168,,,,,,,,,,
2021-10-03,,,,,,,,,,11.5912,,,,,,25.0245,,,,,,,,,,
2021-10-04,16.9174,15.23,10.8301,15.1586,12.028,42.8415,7.4807,18.3133,10.1562,11.5914,14.2839,14.2982,14.6025,8.6191,27.7574,25.2999,16.6502,34.3081,15.2535,18.6007,20.4238,9.866,21.3333,16.1622,14.8445,12.0826
2021-10-05,16.8523,15.4644,10.8444,15.3219,12.0519,42.7059,7.4927,18.4799,10.1055,11.3709,14.3806,14.3517,14.6346,8.5416,28.1765,25.5671,16.2875,34.5406,15.2552,18.5801,20.1875,9.9673,21.5658,16.3271,14.6493,12.1936
2021-10-06,16.7639,15.2535,10.8284,15.081,11.9761,42.0863,7.5537,18.5327,9.766,11.1399,14.2486,14.3157,14.4648,8.6048,28.3598,25.27,16.1149,34.3361,15.2558,18.6919,20.1445,9.9617,21.649,16.1628,14.6075,12.0428
2021-10-07,16.8852,15.5079,10.9196,15.3762,12.3404,44.2744,7.5385,18.6974,9.7562,11.3202,14.3237,14.3527,14.7124,8.5784,28.6101,25.489,16.1968,34.8765,15.2559,19.0126,19.9973,10.5651,21.8183,16.4156,14.5889,12.2129
2021-10-08,17.1124,15.3605,10.9829,15.323,12.4064,44.6576,7.6631,18.6883,9.786,11.3126,14.3237,14.5177,14.7355,8.6989,28.4647,25.6722,16.4085,34.4562,15.4556,18.9954,20.5384,10.5682,21.7788,16.3376,14.7527,12.2502
2021-10-09,,,,,,,,,,11.3126,,,,,,25.6755,,,,,,,,,,
2021-10-10,,,,,,,,,,11.3126,,,,,,25.6678,,,,,,,,,,
2021-10-11,17.0577,15.4425,11.0518,15.326,12.6544,46.0312,7.6485,18.5542,9.9261,11.3056,14.3237,14.6635,14.7487,8.7002,28.2641,25.7619,16.6799,34.0248,15.4623,19.0449,20.1946,10.6862,21.6348,16.3468,15.0166,12.3364
2021-10-12,17.0025,15.3131,10.8383,15.2763,12.4702,44.567,7.6342,18.5129,9.7889,11.1532,14.3919,14.641,14.7161,8.7158,28.1683,25.8002,16.5333,34.2878,15.3376,19.0923,20.2341,10.829,21.5823,16.3147,14.9215,12.3136
2021-10-13,16.9908,15.4195,10.8913,15.3433,12.4551,44.513,7.7054,18.4929,9.4124,11.3044,14.4522,14.6268,14.8072,8.7715,28.3876,26.111,16.4967,34.4431,15.5024,19.2433,20.7501,10.8471,21.6287,16.4234,14.8801,12.368
2021-10-14,17.0838,15.5952,11.0832,15.5535,12.4583,44.5332,7.6882,18.7602,9.4184,11.4912,14.712,14.6829,14.9587,8.7871,28.9186,26.3811,16.7527,34.9354,15.4108,19.3832,20.5355,10.8976,21.9547,16.5841,14.9933,12.4955
